date,Stock,Open,High,Low,Close
18-June-2021,NFLX,496.399994,504.48999,495.23999,500.769989
21-June-2021,NFLX,501.640015,502.049988,492.279999,497.0
22-June-2021,NFLX,498.540009,513.549988,495.799988,508.820007
23-June-2021,NFLX,508.480011,516.630005,508.200012,512.73999
24-June-2021,NFLX,517.960022,520.960022,514.400024,518.059998
25-June-2021,NFLX,528.840027,533.059998,525.0,527.070007
28-June-2021,NFLX,528.119995,533.940002,524.559998,533.030029
29-June-2021,NFLX,533.549988,536.130005,528.570007,533.5
30-June-2021,NFLX,534.059998,534.380005,526.820007,528.210022
—-—-—,—,534.059998,534.380005,526.820007,528.210022
01-July-2021,NFLX,525.719971,537.039978,525.719971,533.539978
02-July-2021,NFLX,535.5,538.539978,529.390015,533.97998
06-July-2021,NFLX,533.0,542.859985,533.0,541.640015
07-July-2021,NFLX,544.23999,544.640015,531.659973,535.960022
08-July-2021,NFLX,530.929993,535.5,529.090027,530.76001
09-July-2021,NFLX,531.0,538.26001,528.580017,535.97998
12-July-2021,NFLX,540.299988,540.650024,532.919983,537.309998
13-July-2021,NFLX,535.76001,545.330017,535.76001,540.679993
14-July-2021,NFLX,541.01001,554.099976,541.01001,547.950012
15-July-2021,NFLX,553.969971,557.539978,538.200012,542.950012
16-July-2021,NFLX,541.809998,544.059998,527.049988,530.309998
19-July-2021,NFLX,526.049988,534.909973,522.23999,532.280029
20-July-2021,NFLX,526.070007,536.640015,520.299988,531.049988
21-July-2021,NFLX,526.130005,530.98999,505.609985,513.630005
22-July-2021,NFLX,510.209991,513.679993,507.0,511.769989
23-July-2021,NFLX,512.159973,517.409973,504.660004,515.409973
26-July-2021,NFLX,514.380005,521.130005,509.01001,516.48999
27-July-2021,NFLX,518.080017,521.950012,512.049988,518.909973
28-July-2021,NFLX,521.820007,524.469971,516.97998,519.299988
29-July-2021,NFLX,519.960022,520.780029,513.789978,514.25
30-July-2021,NFLX,512.690002,519.789978,510.959991,517.570007
02-August-2021,NFLX,512.690002,519.789978,510.959991,517.570007
03-August-2021,NFLX,514.390015,515.630005,505.369995,510.820007
04-August-2021,NFLX,513.0,517.97998,510.369995,517.349976
05-August-2021,NFLX,517.130005,525.409973,514.02002,524.890015
06-August-2021,NFLX,524.0,526.840027,519.390015,520.549988
09-August-2021,NFLX,521.150024,522.669983,517.98999,519.969971
10-August-2021,NFLX,520.0,520.789978,512.969971,515.840027
11-August-2021,NFLX,517.0,519.570007,509.769989,512.400024
12-August-2021,NFLX,511.859985,513.0,507.200012,510.720001
13-August-2021,NFLX,512.640015,521.440002,511.51001,515.919983
16-August-2021,NFLX,515.23999,523.380005,512.299988,517.919983
17-August-2021,NFLX,515.469971,520.789978,514.200012,518.909973
18-August-2021,NFLX,520.0,526.380005,518.650024,521.869995
19-August-2021,NFLX,522.73999,548.390015,521.869995,543.710022
20-August-2021,NFLX,545.090027,551.390015,539.099976,546.880005
23-August-2021,NFLX,545.97998,555.549988,543.73999,553.330017
24-August-2021,NFLX,551.47998,555.309998,549.27002,553.409973
25-August-2021,NFLX,550.159973,552.840027,545.450012,547.580017
26-August-2021,NFLX,546.159973,552.599976,545.900024,550.119995
27-August-2021,NFLX,551.599976,564.169983,549.25,558.919983
30-August-2021,NFLX,557.25,567.159973,556.450012,566.179993
31-August-2021,NFLX,566.119995,569.47998,561.609985,569.190002
—-—-—,—,566.119995,569.47998,561.609985,569.190002
01-September-2021,NFLX,569.0,591.0,569.0,582.070007
02-September-2021,NFLX,583.679993,598.76001,583.679993,588.549988
03-September-2021,NFLX,585.799988,591.880005,583.140015,590.530029
07-September-2021,NFLX,594.690002,613.849976,593.98999,606.710022
08-September-2021,NFLX,603.840027,615.599976,595.710022,606.049988
09-September-2021,NFLX,606.469971,609.440002,596.549988,597.539978
10-September-2021,NFLX,598.159973,609.450012,593.669983,598.719971
13-September-2021,NFLX,598.570007,598.570007,582.780029,589.289978
14-September-2021,NFLX,584.890015,587.280029,575.559998,577.76001
15-September-2021,NFLX,578.169983,584.619995,575.369995,582.869995
16-September-2021,NFLX,584.299988,587.47998,577.719971,586.5
17-September-2021,NFLX,587.849976,590.280029,580.849976,589.349976
20-September-2021,NFLX,587.849976,590.280029,580.849976,589.349976
21-September-2021,NFLX,578.309998,581.880005,569.369995,573.140015
22-September-2021,NFLX,579.690002,595.650024,579.690002,590.650024
23-September-2021,NFLX,590.789978,599.320007,589.130005,593.26001
24-September-2021,NFLX,592.5,592.97998,583.640015,592.390015
27-September-2021,NFLX,587.950012,593.580017,576.929993,592.640015
28-September-2021,NFLX,589.0,599.539978,580.159973,583.849976
29-September-2021,NFLX,589.01001,609.880005,588.01001,599.059998
30-September-2021,NFLX,608.049988,619.0,608.049988,610.340027
