date,Stock,Open,High,Low,Close
02-Dec-2019,EA,101.419998,101.599998,99.57,100.400002
03-Dec-2019,EA,99.540001,101.470001,99.099998,101.269997
04-Dec-2019,EA,101.769997,102.389999,100.419998,100.629997
05-Dec-2019,EA,101.449997,102.269997,100.360001,102.120003
06-Dec-2019,EA,102.889999,103.300003,102.349998,103.230003
09-Dec-2019,EA,103.339996,103.5,101.93,102.029999
10-Dec-2019,EA,101.839996,102.5,101.290001,101.839996
11-Dec-2019,EA,101.870003,103.510002,101.82,103.199997
12-Dec-2019,EA,103.540001,105.169998,103.190002,105.089996
13-Dec-2019,EA,105.339996,105.839996,103.809998,104.550003
16-Dec-2019,EA,105.010002,105.919998,104.82,105.720001
17-Dec-2019,EA,105.860001,106.230003,105.120003,105.75
18-Dec-2019,EA,106.0,107.25,105.639999,107.080002
19-Dec-2019,EA,107.0,107.879997,106.639999,107.339996
20-Dec-2019,EA,108.019997,108.449997,107.059998,107.949997
23-Dec-2019,EA,108.269997,108.919998,107.669998,107.790001
24-Dec-2019,EA,107.779999,108.870003,107.730003,108.550003
26-Dec-2019,EA,107.779999,108.870003,107.730003,108.550003
27-Dec-2019,EA,108.599998,108.889999,107.800003,108.43
30-Dec-2019,EA,108.110001,108.370003,106.760002,106.93
31-Dec-2019,EA,106.580002,107.519997,106.43,107.510002
02-Jan-2020,EA,106.580002,107.519997,106.43,107.510002
03-Jan-2020,EA,105.580002,107.75,105.120003,107.199997
06-Jan-2020,EA,106.949997,109.309998,106.629997,108.779999
07-Jan-2020,EA,109.0,109.25,107.730003,108.389999
08-Jan-2020,EA,108.18,110.0,107.779999,109.489998
09-Jan-2020,EA,110.0,110.339996,108.269997,109.360001
10-Jan-2020,EA,109.199997,109.269997,108.199997,108.589996
13-Jan-2020,EA,109.050003,110.07,108.620003,109.82
14-Jan-2020,EA,109.660004,110.169998,108.709999,109.580002
15-Jan-2020,EA,109.790001,110.449997,109.139999,109.610001
16-Jan-2020,EA,110.0,111.290001,109.949997,111.260002
17-Jan-2020,EA,112.370003,112.989998,111.550003,112.93
21-Jan-2020,EA,112.370003,112.989998,111.550003,112.93
22-Jan-2020,EA,112.769997,114.040001,112.68,113.089996
23-Jan-2020,EA,112.769997,114.040001,112.68,113.089996
24-Jan-2020,EA,114.019997,114.129997,111.629997,112.330002
27-Jan-2020,EA,110.239998,111.190002,109.949997,110.559998
28-Jan-2020,EA,111.290001,112.879997,111.059998,111.900002
29-Jan-2020,EA,112.510002,112.959999,111.239998,112.209999
30-Jan-2020,EA,111.43,111.889999,110.309998,111.639999
31-Jan-2020,EA,110.75,110.75,105.5,107.919998
03-Feb-2020,EA,107.93,109.449997,104.400002,105.040001
04-Feb-2020,EA,106.440002,107.419998,105.330002,107.07
05-Feb-2020,EA,108.620003,108.959999,107.120003,107.82
06-Feb-2020,EA,108.800003,110.349998,108.410004,110.0
07-Feb-2020,EA,109.169998,110.959999,108.739998,109.089996
10-Feb-2020,EA,109.019997,109.760002,108.230003,108.699997
11-Feb-2020,EA,108.949997,109.230003,107.940002,109.040001
12-Feb-2020,EA,109.669998,109.980003,108.589996,109.720001
13-Feb-2020,EA,109.150002,109.339996,107.970001,108.839996
14-Feb-2020,EA,108.900002,109.889999,108.75,109.690002
18-Feb-2020,EA,109.089996,109.830002,108.699997,109.459999
19-Feb-2020,EA,109.089996,109.830002,108.699997,109.459999
20-Feb-2020,EA,108.720001,109.370003,107.449997,109.199997
21-Feb-2020,EA,108.489998,108.940002,106.800003,108.010002
24-Feb-2020,EA,105.050003,107.93,105.019997,107.029999
25-Feb-2020,EA,107.720001,109.220001,105.239998,105.379997
26-Feb-2020,EA,106.360001,108.260002,105.599998,106.540001
27-Feb-2020,EA,104.349998,106.400002,102.720001,102.739998
28-Feb-2020,EA,100.290001,101.889999,98.589996,101.370003
02-Mar-2020,EA,100.290001,101.889999,98.589996,101.370003
03-Mar-2020,EA,106.730003,109.709999,105.379997,106.699997
04-Mar-2020,EA,108.290001,111.940002,108.059998,111.830002
05-Mar-2020,EA,109.489998,111.93,109.110001,110.209999
06-Mar-2020,EA,106.449997,108.760002,105.0,107.669998
09-Mar-2020,EA,101.57,104.18,99.910004,100.93
10-Mar-2020,EA,101.400002,103.57,96.650002,103.379997
11-Mar-2020,EA,101.610001,102.169998,98.330002,101.18
12-Mar-2020,EA,94.790001,99.419998,92.550003,93.349998
13-Mar-2020,EA,98.739998,99.610001,92.75,97.059998
16-Mar-2020,EA,98.739998,99.610001,92.75,97.059998
17-Mar-2020,EA,91.599998,98.199997,87.110001,95.410004
18-Mar-2020,EA,91.5,97.690002,85.919998,90.209999
19-Mar-2020,EA,90.949997,93.980003,86.0,90.059998
20-Mar-2020,EA,92.239998,94.370003,86.75,86.940002
23-Mar-2020,EA,89.730003,97.720001,88.43,95.470001
24-Mar-2020,EA,100.0,103.099998,90.809998,94.300003
25-Mar-2020,EA,93.529999,94.150002,89.459999,89.639999
26-Mar-2020,EA,90.470001,99.57,90.080002,99.199997
27-Mar-2020,EA,96.529999,99.68,94.629997,95.370003
30-Mar-2020,EA,96.769997,99.290001,96.169998,97.690002
31-Mar-2020,EA,97.790001,101.0,96.620003,100.169998
—-—-—,—,97.790001,101.0,96.620003,100.169998
01-Apr-2020,EA,98.379997,99.839996,96.699997,97.529999
02-Apr-2020,EA,98.099998,102.82,97.5,102.290001
03-Apr-2020,EA,102.809998,104.349998,100.790001,102.830002
06-Apr-2020,EA,105.389999,107.5,104.550003,106.510002
07-Apr-2020,EA,107.129997,107.459999,100.110001,106.32
08-Apr-2020,EA,106.949997,108.239998,105.25,106.800003
09-Apr-2020,EA,106.0,109.379997,105.059998,105.800003
13-Apr-2020,EA,105.650002,109.779999,104.650002,109.300003
14-Apr-2020,EA,111.800003,113.019997,110.0,112.029999
15-Apr-2020,EA,110.739998,114.470001,110.209999,113.510002
16-Apr-2020,EA,110.739998,114.470001,110.209999,113.510002
17-Apr-2020,EA,116.709999,117.0,112.650002,115.150002
20-Apr-2020,EA,114.839996,116.529999,113.919998,115.410004
21-Apr-2020,EA,114.68,116.199997,112.110001,113.269997
22-Apr-2020,EA,114.360001,115.07,111.18,114.57
23-Apr-2020,EA,114.699997,116.629997,113.690002,114.459999
24-Apr-2020,EA,115.669998,116.68,114.089996,116.309998
27-Apr-2020,EA,117.970001,118.470001,115.129997,116.019997
28-Apr-2020,EA,116.0,116.489998,110.919998,111.349998
29-Apr-2020,EA,111.870003,114.449997,110.860001,112.779999
30-Apr-2020,EA,112.480003,114.489998,112.400002,114.260002
—-—-—,—,112.480003,114.489998,112.400002,114.260002
01-May-2020,EA,113.129997,114.360001,112.059998,113.269997
04-May-2020,EA,113.910004,117.559998,113.650002,116.830002
05-May-2020,EA,118.32,120.190002,116.300003,119.610001
06-May-2020,EA,115.0,117.160004,111.830002,115.32
07-May-2020,EA,116.269997,116.940002,114.730003,116.800003
08-May-2020,EA,116.25,117.519997,115.580002,116.620003
11-May-2020,EA,116.93,118.5,116.349998,117.370003
12-May-2020,EA,117.68,119.519997,116.290001,116.370003
13-May-2020,EA,117.07,119.160004,114.519997,116.900002
14-May-2020,EA,116.5,117.260002,114.459999,117.120003
15-May-2020,EA,116.220001,118.900002,116.110001,118.129997
18-May-2020,EA,116.709999,117.919998,114.730003,117.120003
19-May-2020,EA,116.769997,119.370003,116.720001,118.540001
20-May-2020,EA,119.099998,121.760002,119.059998,119.550003
21-May-2020,EA,119.879997,119.879997,117.199997,117.360001
22-May-2020,EA,117.220001,120.010002,116.620003,119.82
26-May-2020,EA,120.440002,120.480003,116.190002,116.639999
27-May-2020,EA,115.07,117.760002,111.110001,117.379997
28-May-2020,EA,117.989998,122.099998,116.769997,121.349998
29-May-2020,EA,122.290001,123.139999,119.269997,122.879997
—-—-—,—,122.290001,123.139999,119.269997,122.879997
01-Jun-2020,EA,123.279999,124.279999,122.370003,122.779999
02-Jun-2020,EA,123.25,123.529999,120.68,122.360001
03-Jun-2020,EA,122.150002,122.150002,117.190002,117.93
04-Jun-2020,EA,117.480003,119.110001,116.050003,117.18
05-Jun-2020,EA,115.440002,119.199997,113.279999,118.32
08-Jun-2020,EA,116.5,119.580002,115.889999,119.510002
09-Jun-2020,EA,120.099998,121.760002,118.540001,121.07
10-Jun-2020,EA,122.150002,125.660004,121.459999,124.809998
11-Jun-2020,EA,124.660004,127.540001,121.940002,122.419998
12-Jun-2020,EA,123.099998,124.760002,119.809998,121.970001
15-Jun-2020,EA,122.900002,127.5,122.709999,126.519997
16-Jun-2020,EA,127.139999,127.870003,125.059998,125.730003
17-Jun-2020,EA,126.730003,129.009995,126.290001,128.110001
18-Jun-2020,EA,128.100006,129.449997,128.100006,129.350006
19-Jun-2020,EA,131.130005,131.240005,127.900002,130.190002
22-Jun-2020,EA,131.020004,131.860001,128.800003,129.720001
23-Jun-2020,EA,131.320007,133.600006,130.199997,130.600006
24-Jun-2020,EA,130.550003,131.600006,128.649994,130.869995
25-Jun-2020,EA,131.479996,131.889999,129.089996,130.740005
26-Jun-2020,EA,130.919998,131.380005,128.089996,130.929993
29-Jun-2020,EA,130.979996,132.369995,129.199997,130.690002
30-Jun-2020,EA,132.610001,132.610001,130.699997,132.050003
—-—-—,—,132.610001,132.610001,130.699997,132.050003
01-Jul-2020,EA,132.039993,135.520004,131.330002,135.220001
02-Jul-2020,EA,136.419998,136.419998,133.470001,133.839996
06-Jul-2020,EA,135.470001,136.520004,133.509995,134.270004
07-Jul-2020,EA,133.869995,137.419998,133.800003,134.779999
08-Jul-2020,EA,135.910004,136.339996,134.509995,135.610001
09-Jul-2020,EA,136.360001,139.110001,136.059998,138.770004
10-Jul-2020,EA,139.419998,141.25,138.289993,140.809998
13-Jul-2020,EA,141.009995,141.580002,134.770004,135.309998
14-Jul-2020,EA,134.199997,138.789993,133.479996,138.529999
15-Jul-2020,EA,137.979996,138.979996,135.839996,138.429993
16-Jul-2020,EA,137.839996,138.360001,135.75,138.050003
17-Jul-2020,EA,138.179993,138.729996,136.839996,138.309998
20-Jul-2020,EA,139.429993,142.309998,138.75,141.529999
21-Jul-2020,EA,141.559998,141.990005,138.889999,139.339996
22-Jul-2020,EA,140.949997,140.949997,137.869995,138.300003
23-Jul-2020,EA,139.300003,139.570007,134.729996,135.360001
24-Jul-2020,EA,133.75,136.259995,132.720001,135.240005
27-Jul-2020,EA,135.490005,137.139999,134.820007,136.160004
28-Jul-2020,EA,135.490005,137.139999,134.820007,136.160004
29-Jul-2020,EA,135.770004,136.509995,134.690002,135.929993
30-Jul-2020,EA,135.699997,138.839996,135.25,138.589996
31-Jul-2020,EA,142.039993,142.839996,137.100006,141.619995
03-Aug-2020,EA,141.550003,143.429993,139.550003,142.360001
04-Aug-2020,EA,143.240005,146.5,143.100006,146.320007
05-Aug-2020,EA,145.820007,146.339996,143.259995,146.179993
06-Aug-2020,EA,146.330002,147.360001,144.5,146.949997
07-Aug-2020,EA,146.429993,146.839996,142.320007,143.990005
10-Aug-2020,EA,142.770004,143.990005,139.5,140.699997
11-Aug-2020,EA,141.149994,141.149994,135.559998,135.699997
12-Aug-2020,EA,136.880005,140.300003,136.179993,139.899994
13-Aug-2020,EA,141.119995,142.850006,140.580002,141.770004
14-Aug-2020,EA,141.639999,142.009995,139.949997,140.429993
17-Aug-2020,EA,139.25,140.970001,138.309998,140.449997
18-Aug-2020,EA,140.600006,142.740005,140.160004,142.580002
19-Aug-2020,EA,140.600006,142.740005,140.160004,142.580002
20-Aug-2020,EA,141.619995,143.960007,141.050003,143.479996
21-Aug-2020,EA,142.759995,142.990005,140.839996,141.210007
24-Aug-2020,EA,142.270004,142.839996,141.210007,142.330002
25-Aug-2020,EA,142.009995,142.399994,141.0,142.210007
26-Aug-2020,EA,142.009995,142.399994,141.0,142.210007
27-Aug-2020,EA,143.380005,143.740005,139.850006,141.770004
28-Aug-2020,EA,142.339996,142.339996,140.009995,140.869995
31-Aug-2020,EA,141.080002,141.110001,138.089996,139.470001
—-—-—,—,141.080002,141.110001,138.089996,139.470001
01-Sep-2020,EA,140.740005,140.740005,137.080002,138.289993
02-Sep-2020,EA,138.0,140.300003,136.639999,139.559998
03-Sep-2020,EA,138.240005,138.240005,131.220001,132.820007
04-Sep-2020,EA,138.240005,138.240005,131.220001,132.820007
08-Sep-2020,EA,127.459999,127.5,123.330002,124.300003
09-Sep-2020,EA,126.540001,129.520004,124.889999,128.699997
10-Sep-2020,EA,129.880005,131.130005,126.339996,127.260002
11-Sep-2020,EA,127.989998,128.389999,124.400002,126.019997
14-Sep-2020,EA,127.93,128.009995,125.93,126.18
15-Sep-2020,EA,127.989998,129.860001,127.5,128.330002
16-Sep-2020,EA,128.990005,129.520004,126.470001,126.739998
17-Sep-2020,EA,124.220001,126.540001,123.540001,125.260002
18-Sep-2020,EA,125.489998,126.699997,123.370003,125.900002
21-Sep-2020,EA,124.330002,128.470001,124.150002,128.289993
22-Sep-2020,EA,129.839996,131.220001,128.460007,131.020004
23-Sep-2020,EA,131.570007,132.320007,127.940002,128.419998
24-Sep-2020,EA,128.210007,130.309998,128.089996,129.320007
25-Sep-2020,EA,129.509995,132.009995,128.690002,131.190002
28-Sep-2020,EA,133.360001,133.850006,130.869995,132.279999
29-Sep-2020,EA,132.059998,132.429993,129.5,130.020004
30-Sep-2020,EA,129.729996,131.990005,129.449997,130.410004
—-—-—,—,129.729996,131.990005,129.449997,130.410004
01-Oct-2020,EA,129.729996,131.990005,129.449997,130.410004
02-Oct-2020,EA,131.369995,132.240005,127.709999,129.070007
05-Oct-2020,EA,130.089996,132.949997,129.070007,130.720001
06-Oct-2020,EA,130.360001,130.399994,124.519997,124.839996
07-Oct-2020,EA,126.410004,126.5,123.970001,125.010002
08-Oct-2020,EA,126.410004,126.5,123.970001,125.010002
09-Oct-2020,EA,126.860001,128.440002,125.919998,127.449997
12-Oct-2020,EA,128.979996,132.070007,127.830002,130.880005
13-Oct-2020,EA,128.979996,132.070007,127.830002,130.880005
14-Oct-2020,EA,133.789993,133.860001,131.740005,132.75
15-Oct-2020,EA,131.070007,132.410004,129.880005,131.339996
16-Oct-2020,EA,132.5,133.259995,131.050003,131.919998
19-Oct-2020,EA,133.139999,133.889999,129.509995,129.869995
20-Oct-2020,EA,130.419998,130.600006,127.089996,127.360001
21-Oct-2020,EA,127.980003,129.449997,127.300003,127.650002
22-Oct-2020,EA,127.779999,128.009995,125.400002,126.919998
23-Oct-2020,EA,127.239998,127.650002,125.529999,126.769997
26-Oct-2020,EA,126.410004,127.5,125.029999,126.68
27-Oct-2020,EA,127.360001,127.580002,126.099998,126.620003
28-Oct-2020,EA,125.620003,127.07,124.809998,125.599998
29-Oct-2020,EA,125.790001,126.169998,122.769997,123.900002
30-Oct-2020,EA,122.989998,124.089996,118.519997,119.830002
02-Nov-2020,EA,120.940002,121.059998,117.790001,119.809998
03-Nov-2020,EA,120.75,121.459999,119.400002,120.739998
04-Nov-2020,EA,124.879997,126.980003,123.720001,125.309998
05-Nov-2020,EA,128.880005,128.880005,126.279999,128.330002
06-Nov-2020,EA,119.5,120.699997,114.529999,119.190002
09-Nov-2020,EA,116.459999,121.300003,110.150002,116.970001
10-Nov-2020,EA,116.989998,120.529999,114.779999,118.93
11-Nov-2020,EA,120.300003,120.639999,117.589996,119.779999
12-Nov-2020,EA,120.93,122.32,118.970001,119.32
13-Nov-2020,EA,120.220001,121.459999,119.370003,120.800003
16-Nov-2020,EA,119.25,120.709999,117.550003,118.599998
17-Nov-2020,EA,119.330002,120.650002,118.050003,118.519997
18-Nov-2020,EA,118.339996,118.580002,116.650002,116.839996
19-Nov-2020,EA,116.739998,121.519997,116.410004,120.139999
20-Nov-2020,EA,119.529999,123.0,119.099998,121.870003
23-Nov-2020,EA,119.529999,123.0,119.099998,121.870003
24-Nov-2020,EA,121.489998,121.970001,119.739998,120.25
25-Nov-2020,EA,120.809998,123.559998,120.599998,121.510002
27-Nov-2020,EA,123.580002,125.0,122.410004,124.169998
30-Nov-2020,EA,124.769997,128.399994,123.269997,127.75
—-—-—,—,124.769997,128.399994,123.269997,127.75
01-Dec-2020,EA,127.580002,128.0,125.660004,127.239998
02-Dec-2020,EA,127.029999,129.75,126.480003,129.539993
03-Dec-2020,EA,130.5,130.869995,128.179993,128.380005
04-Dec-2020,EA,126.419998,129.149994,126.25,128.690002
07-Dec-2020,EA,129.190002,130.979996,128.880005,130.839996
08-Dec-2020,EA,130.429993,132.539993,129.720001,132.149994
09-Dec-2020,EA,130.429993,132.539993,129.720001,132.149994
10-Dec-2020,EA,131.660004,135.369995,131.25,134.679993
11-Dec-2020,EA,134.779999,137.110001,134.630005,135.800003
14-Dec-2020,EA,138.5,138.589996,136.600006,137.539993
15-Dec-2020,EA,137.809998,140.800003,137.110001,140.660004
16-Dec-2020,EA,139.5,143.449997,139.330002,141.600006
17-Dec-2020,EA,141.949997,142.5,138.320007,139.850006
18-Dec-2020,EA,140.660004,142.970001,139.580002,142.610001
21-Dec-2020,EA,141.630005,142.369995,138.970001,141.009995
22-Dec-2020,EA,141.240005,141.720001,138.690002,139.429993
23-Dec-2020,EA,139.520004,142.389999,138.630005,141.509995
24-Dec-2020,EA,141.320007,142.199997,140.779999,141.809998
28-Dec-2020,EA,142.330002,142.550003,138.779999,140.720001
29-Dec-2020,EA,141.0,142.130005,140.279999,140.699997
30-Dec-2020,EA,141.389999,142.630005,140.889999,142.050003
31-Dec-2020,EA,141.910004,143.860001,141.910004,143.600006
04-Jan-2021,EA,143.440002,143.649994,138.160004,139.509995
05-Jan-2021,EA,140.229996,141.399994,138.490005,141.320007
06-Jan-2021,EA,138.520004,140.199997,136.389999,136.800003
07-Jan-2021,EA,137.330002,140.869995,137.0,140.740005
08-Jan-2021,EA,140.860001,142.0,139.929993,141.860001
11-Jan-2021,EA,141.520004,141.720001,139.309998,141.220001
12-Jan-2021,EA,141.089996,141.800003,137.300003,139.059998
13-Jan-2021,EA,138.570007,138.949997,134.630005,136.339996
14-Jan-2021,EA,136.830002,139.380005,136.130005,138.940002
15-Jan-2021,EA,139.259995,140.660004,137.910004,139.0
19-Jan-2021,EA,139.410004,143.0,138.0,141.429993
20-Jan-2021,EA,139.410004,143.0,138.0,141.429993
21-Jan-2021,EA,145.610001,147.279999,144.740005,145.970001
22-Jan-2021,EA,144.979996,146.479996,144.509995,146.0
25-Jan-2021,EA,144.979996,146.479996,144.509995,146.0
26-Jan-2021,EA,146.360001,146.960007,145.190002,146.300003
27-Jan-2021,EA,145.830002,148.929993,144.539993,146.229996
28-Jan-2021,EA,146.199997,146.630005,142.899994,143.009995
29-Jan-2021,EA,141.0,144.570007,140.470001,143.199997
—-—-—,—,141.0,144.570007,140.470001,143.199997
01-Feb-2021,EA,143.789993,147.289993,143.529999,145.869995
02-Feb-2021,EA,146.149994,150.300003,146.149994,148.970001
03-Feb-2021,EA,144.360001,144.610001,138.039993,140.820007
04-Feb-2021,EA,140.559998,142.149994,137.759995,138.630005
05-Feb-2021,EA,139.910004,142.470001,139.300003,141.220001
08-Feb-2021,EA,142.0,142.490005,139.339996,142.460007
09-Feb-2021,EA,142.570007,148.229996,142.429993,146.110001
10-Feb-2021,EA,146.949997,147.410004,144.119995,144.610001
11-Feb-2021,EA,145.330002,147.940002,144.610001,147.330002
12-Feb-2021,EA,146.820007,147.839996,145.039993,147.740005
16-Feb-2021,EA,146.850006,147.910004,144.619995,145.779999
17-Feb-2021,EA,145.070007,146.029999,143.369995,145.830002
18-Feb-2021,EA,146.050003,148.410004,144.179993,147.410004
19-Feb-2021,EA,147.679993,148.979996,145.440002,145.949997
22-Feb-2021,EA,144.660004,145.399994,142.0,142.259995
23-Feb-2021,EA,140.229996,141.970001,136.190002,141.169998
24-Feb-2021,EA,138.300003,139.619995,136.929993,137.679993
25-Feb-2021,EA,137.25,138.960007,134.100006,135.240005
26-Feb-2021,EA,135.710007,137.830002,133.910004,133.970001
—-—-—,—,135.710007,137.830002,133.910004,133.970001
01-Mar-2021,EA,135.710007,137.830002,133.910004,133.970001
02-Mar-2021,EA,137.149994,138.279999,135.600006,136.820007
03-Mar-2021,EA,135.929993,136.75,132.720001,133.050003
04-Mar-2021,EA,132.570007,134.770004,130.509995,131.289993
05-Mar-2021,EA,131.529999,132.929993,129.509995,132.600006
08-Mar-2021,EA,131.990005,132.520004,127.169998,127.209999
09-Mar-2021,EA,130.240005,133.039993,129.970001,130.929993
10-Mar-2021,EA,132.639999,132.639999,129.809998,130.119995
11-Mar-2021,EA,132.460007,132.809998,131.0,131.339996
12-Mar-2021,EA,129.929993,131.0,129.210007,130.490005
15-Mar-2021,EA,130.440002,130.940002,129.139999,130.889999
16-Mar-2021,EA,132.460007,133.699997,131.5,131.740005
17-Mar-2021,EA,131.25,131.25,128.75,130.600006
18-Mar-2021,EA,130.039993,130.580002,127.290001,128.0
19-Mar-2021,EA,128.520004,129.809998,127.980003,128.399994
22-Mar-2021,EA,129.410004,132.460007,128.600006,131.410004
23-Mar-2021,EA,129.410004,132.460007,128.600006,131.410004
24-Mar-2021,EA,132.970001,133.309998,129.710007,129.800003
25-Mar-2021,EA,129.059998,130.429993,128.169998,130.029999
26-Mar-2021,EA,130.240005,133.0,129.679993,132.850006
29-Mar-2021,EA,132.509995,136.009995,131.529999,134.970001
30-Mar-2021,EA,132.509995,136.009995,131.529999,134.970001
31-Mar-2021,EA,134.710007,136.669998,134.270004,135.369995
—-—-—,—,134.710007,136.669998,134.270004,135.369995
01-Apr-2021,EA,136.729996,138.419998,136.279999,137.960007
05-Apr-2021,EA,137.509995,141.75,137.270004,141.539993
06-Apr-2021,EA,141.089996,142.419998,140.399994,141.279999
07-Apr-2021,EA,141.300003,142.770004,140.759995,142.009995
08-Apr-2021,EA,142.839996,143.229996,140.690002,141.550003
09-Apr-2021,EA,140.600006,140.729996,138.440002,140.460007
12-Apr-2021,EA,139.419998,141.690002,139.330002,141.449997
13-Apr-2021,EA,142.589996,143.880005,141.449997,142.110001
14-Apr-2021,EA,141.919998,143.050003,141.270004,141.610001
15-Apr-2021,EA,141.610001,142.970001,140.619995,142.770004
16-Apr-2021,EA,142.110001,142.410004,140.270004,141.050003
19-Apr-2021,EA,140.0,141.350006,138.75,139.630005
20-Apr-2021,EA,139.600006,141.75,138.830002,140.860001
21-Apr-2021,EA,140.309998,141.199997,139.089996,141.039993
22-Apr-2021,EA,141.110001,143.270004,140.419998,141.259995
23-Apr-2021,EA,142.520004,143.600006,140.839996,143.139999
26-Apr-2021,EA,143.630005,145.389999,143.039993,143.789993
27-Apr-2021,EA,144.360001,144.429993,142.5,143.460007
28-Apr-2021,EA,144.089996,144.949997,143.320007,143.990005
29-Apr-2021,EA,144.300003,146.720001,143.490005,146.339996
30-Apr-2021,EA,145.100006,146.289993,141.899994,142.080002
03-May-2021,EA,142.710007,143.470001,141.050003,141.179993
04-May-2021,EA,142.710007,143.470001,141.050003,141.179993
05-May-2021,EA,138.020004,140.610001,137.630005,137.860001
06-May-2021,EA,137.580002,141.419998,137.580002,141.339996
07-May-2021,EA,142.589996,143.839996,141.779999,142.419998
10-May-2021,EA,141.449997,143.330002,140.619995,140.649994
11-May-2021,EA,138.899994,142.470001,138.690002,141.360001
12-May-2021,EA,141.660004,142.699997,137.789993,139.669998
13-May-2021,EA,138.919998,140.940002,138.029999,139.130005
14-May-2021,EA,140.210007,140.710007,137.850006,138.619995
17-May-2021,EA,137.050003,138.350006,136.449997,137.529999
18-May-2021,EA,137.309998,140.690002,136.759995,138.059998
19-May-2021,EA,135.979996,139.199997,135.559998,138.880005
20-May-2021,EA,139.919998,143.100006,139.009995,141.809998
21-May-2021,EA,142.470001,143.190002,139.880005,140.169998
24-May-2021,EA,141.389999,142.669998,140.169998,142.089996
25-May-2021,EA,142.589996,143.839996,141.5,143.259995
26-May-2021,EA,144.0,145.729996,143.179993,143.990005
27-May-2021,EA,144.0,145.729996,143.179993,143.990005
28-May-2021,EA,143.309998,144.210007,142.720001,142.929993
—-—-—,—,143.309998,144.210007,142.720001,142.929993
01-Jun-2021,EA,142.169998,144.149994,142.169998,143.619995
02-Jun-2021,EA,143.690002,143.860001,140.929993,141.399994
03-Jun-2021,EA,140.889999,142.550003,140.649994,141.990005
04-Jun-2021,EA,140.889999,142.550003,140.649994,141.990005
07-Jun-2021,EA,144.740005,145.960007,144.050003,145.720001
08-Jun-2021,EA,146.449997,147.259995,145.199997,145.5
09-Jun-2021,EA,146.279999,147.440002,145.570007,145.820007
10-Jun-2021,EA,146.360001,146.399994,142.309998,145.660004
11-Jun-2021,EA,145.229996,146.759995,144.979996,146.389999
14-Jun-2021,EA,146.660004,148.740005,146.149994,148.550003
15-Jun-2021,EA,148.919998,148.929993,144.309998,144.800003
16-Jun-2021,EA,148.919998,148.929993,144.309998,144.800003
17-Jun-2021,EA,142.139999,143.550003,140.669998,141.929993
18-Jun-2021,EA,142.0,142.639999,139.919998,141.119995
21-Jun-2021,EA,139.380005,142.089996,138.789993,140.960007
